Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
552020;Inverkehrbringen von Falschgeld gemäß § 147 StGB (nach gutgläubigem Erwerb);117;94;89;93;96;71;53;65;44;73;56;75;2015
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln gemäß §§ 152a, 152b StGB ;49;93;79;67;70;91;69;114;70;70;68;72;2015
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel gemäß §§ 152a, 152b StGB;26;69;55;49;32;68;41;81;45;50;47;37;2015
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks  und Wechsel;9;22;27;24;14;35;27;39;33;21;30;11;2015
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;17;47;28;25;18;33;14;42;12;29;17;26;2015
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel gemäß §§ 152a, 152b StGB;23;24;24;18;38;23;28;33;25;20;21;35;2015
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel ;12;9;10;9;8;14;17;13;10;4;6;7;2015
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;11;15;14;9;30;9;11;20;15;16;15;28;2015
560000;Insolvenzstraftaten §§ 283, 283a-d StGB ;176;146;185;139;93;148;175;89;69;56;52;42;2015
561000;Bankrott § 283 StGB;125;113;145;99;77;122;123;78;55;46;43;32;2015
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;0;0;0;0;0;0;0;2;0;0;0;0;2015
563000;Verletzung der Buchführungspflicht § 283b StGB;42;32;37;39;12;23;47;6;12;8;8;10;2015
564000;Gläubigerbegünstigung § 283c StGB;4;1;2;0;1;2;4;3;2;2;1;0;2015
565000;Schuldnerbegünstigung § 283d StGB;5;0;1;1;3;1;1;0;0;0;0;0;2015
600000;Sonstige Straftatbestände (StGB);90188;77779;89043;87722;96886;90523;93625;91978;84796;88899;84630;83544;2015
610000;Erpressung § 253 StGB ;509;515;549;522;554;556;568;511;484;520;664;556;2015
610001;Schutzgelderpressung;9;8;4;10;8;14;8;4;6;6;7;6;2015
610079;Sonstige Erpressung;470;478;507;487;516;514;531;473;438;486;625;511;2015
611000;Erpressung auf sexueller Grundlage;30;29;38;25;30;28;29;34;40;28;32;39;2015
620000;Widerstand gegen die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113, 114, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB ;10608;9899;11141;10681;11677;11134;12477;12288;10825;11827;11232;10641;2015
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;262;190;240;203;236;228;246;260;275;292;435;280;2015
620002;Bildung bewaffneter Gruppen;0;0;0;1;0;0;1;2;0;0;0;0;2015
620003;Bildung krimineller Vereinigungen;2;1;1;4;1;11;2;0;4;0;3;0;2015
620004;Anleitung zu Straftaten;2;2;0;2;0;4;3;2;2;3;2;0;2015
620005;Amtsanmaßung;108;90;120;139;111;132;97;116;118;115;115;110;2015
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;54;67;62;57;55;56;63;37;59;65;57;45;2015
620007;Verwahrungsbruch;10;5;9;8;10;9;11;8;7;11;6;4;2015
620008;Verletzung amtlicher Bekanntmachungen;0;1;0;0;0;0;0;0;0;0;0;0;2015
620009;Verstrickungsbruch, Siegelbruch;78;58;69;79;66;86;64;64;44;73;68;56;2015
620010;Nichtanzeige geplanter Straftaten;3;0;3;2;4;7;0;1;0;5;3;3;2015
620011;Belohnung und Billigung von Straftaten;10;3;2;4;3;1;4;7;4;14;9;5;2015
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;929;858;970;814;832;827;865;792;856;971;843;877;2015
620014;Verstoß gegen Weisung während Führungsaufsicht;192;195;220;164;210;180;196;175;160;192;134;144;2015
620015;Verstoß gegen das Berufsverbot;2;0;2;0;0;0;0;1;1;0;0;0;2015
621000;Widerstand gegen die Staatsgewalt §§ 111, 113, 114, 120, 121 StGB;1743;1776;1651;1720;2011;1690;1924;1984;1689;1958;1761;1787;2015
621010;Öffentliche Aufforderung zu Straftaten;46;25;38;36;39;35;130;79;85;122;77;46;2015
621020;Widerstand gegen Vollstreckungsbeamte;1648;1697;1580;1649;1897;1596;1754;1858;1555;1783;1632;1692;2015
621021;Widerstand gegen Polizeivollzugsbeamte;1613;1657;1551;1615;1861;1564;1714;1826;1525;1742;1593;1657;2015
621029;Widerstand gegen Vollstreckungsbeamte (ohne Polizeivollzugsbeamte);35;40;29;34;36;32;40;32;30;41;39;35;2015
621030;Widerstand gegen gleichgestellte Personen;15;16;12;9;21;23;18;18;20;20;16;16;2015
621040;Gefangenenbefreiung;34;37;21;25;54;34;22;28;29;31;36;32;2015
621050;Gefangenenmeuterei;0;1;0;1;0;2;0;1;0;2;0;1;2015
622000;Hausfriedensbruch §§ 123, 124 StGB ;5981;5615;6466;6337;6814;6723;7485;7162;5902;6468;5904;5902;2015
622100;Hausfriedensbruch § 123 StGB;5980;5613;6463;6334;6811;6696;7481;7158;5900;6468;5901;5901;2015
622200;Schwerer Hausfriedensbruch § 124 StGB;1;2;3;3;3;27;4;4;2;0;3;1;2015
623000;Landfriedensbruch §§ 125, 125a StGB;124;65;230;129;182;72;169;138;130;83;484;275;2015
623010;Landfriedensbruch § 125 StGB;89;54;154;105;132;49;140;121;101;68;300;264;2015
623020;Besonders schwerer Landfriedensbruch § 125a StGB;35;11;76;24;50;23;29;17;29;15;184;11;2015
624000;Vortäuschen einer Straftat § 145d StGB ;802;727;841;706;793;770;819;807;744;821;753;713;2015
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung ;48;32;47;28;57;37;41;48;42;42;33;28;2015
624079;Vortäuschen einer sonstigen Straftat;556;511;574;510;551;541;576;572;524;566;553;512;2015
624100;Vortäuschen eines Raubes;76;75;87;66;88;77;73;72;69;85;88;79;2015
624200;Vortäuschen eines Diebstahls;122;109;133;102;97;115;129;115;109;128;79;94;2015
624201;Vortäuschen eines Kfz-Diebstahls;42;35;39;24;31;30;39;31;39;39;21;27;2015
624279;Vortäuschen eines sonstigen Diebstahls;80;74;94;78;66;85;90;84;70;89;58;67;2015
626000;Gewaltdarstellung § 131 StGB;20;34;15;15;20;18;23;15;34;28;92;28;2015
626079;Sonstige Gewaltdarstellung;16;25;10;10;17;16;11;15;29;20;50;15;2015
626100;"Gewaltdarstellung; Schriften an Personen unter 18 Jahren gem. § 131 Abs. 1 Nr. 3 StGB";4;9;5;5;3;2;12;0;5;8;42;13;2015
627000;Volksverhetzung § 130 StGB;286;212;240;297;329;320;505;717;796;728;563;412;2015
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;2432;1991;2431;2150;2139;2214;2166;1853;1839;1756;1618;1438;2015
630010;Begünstigung;19;9;12;23;8;11;9;12;9;8;11;4;2015
630020;Strafvereitelung;254;169;168;170;168;189;238;186;198;140;143;157;2015
631000;Hehlerei von Kfz §§ 259-260a StGB;79;86;89;102;91;95;72;78;83;77;58;45;2015
631079;Hehlerei von Kfz gemäß § 259 StGB;55;73;78;92;78;87;67;67;75;68;50;42;2015
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;12;8;7;5;9;5;5;5;5;8;5;3;2015
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;1;0;2;1;3;1;0;2;1;0;2;0;2015
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;11;5;2;4;1;2;0;4;2;1;1;0;2015
632000;Sonstige Hehlerei §§ 259-260a StGB;1257;1115;1263;1206;1049;1145;1194;1093;1036;995;910;787;2015
632079;Sonstige Hehlerei § 259 StGB;1187;1029;1143;1143;989;1085;1100;1026;982;930;871;738;2015
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;60;78;118;54;52;51;85;55;45;51;36;31;2015
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;7;4;1;2;4;4;1;4;5;11;0;6;2015
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;3;4;1;7;4;5;8;8;4;3;3;12;2015
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;823;612;899;649;823;774;653;484;513;536;496;445;2015
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;1612;1189;1587;1841;1785;1593;1822;1754;1262;1433;1167;1358;2015
640010;Fahrlässige Brandstiftung;732;441;618;682;604;571;634;538;425;529;463;573;2015
640020;Fahrlässiges Herbeiführen einer Brandgefahr;21;13;36;65;48;46;94;84;22;18;25;23;2015
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;859;735;933;1094;1133;976;1094;1132;815;886;679;762;2015
641010;Vorsätzliche Brandstiftung ;593;479;672;805;816;751;823;843;611;645;489;531;2015
641020;Schwere Brandstiftung;240;230;222;229;244;166;190;217;174;213;162;202;2015
641030;Besonders schwere Brandstiftung ;13;12;14;13;18;14;17;11;13;7;13;13;2015
641040;Brandstiftung mit Todesfolge;1;1;0;2;1;0;0;2;1;1;2;1;2015
641050;Vorsätzliches Herbeiführen einer Brandgefahr;12;13;25;45;54;45;64;59;16;20;13;15;2015
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB ;312;249;234;237;283;264;214;217;230;243;178;140;2015
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;18;24;27;18;23;19;14;20;11;20;8;9;2015
651100;Vorteilsannahme § 331 StGB;9;8;21;6;9;4;7;12;2;6;3;6;2015
651200;Bestechlichkeit § 332 StGB;9;16;5;11;14;12;5;4;5;11;4;3;2015
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande gemäß § 335 Abs. 2 Nr. 3 StGB;0;0;1;1;0;3;2;4;4;3;1;0;2015
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit gemäß § 335 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2015
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB ;30;34;24;22;29;39;25;28;33;34;18;19;2015
652100;Vorteilsgewährung § 333 StGB;14;11;7;7;11;7;8;12;10;15;6;4;2015
652200;Bestechung § 334 StGB;16;23;17;15;18;32;17;16;23;19;12;15;2015
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2015
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2015
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;207;186;177;195;227;199;172;169;180;179;150;109;2015
655001;Strafvereitelung im Amt;23;30;31;34;45;40;33;28;33;41;20;17;2015
655002;Rechtsbeugung;8;5;13;13;9;7;8;13;18;11;19;7;2015
655003;Aussageerpressung;1;0;1;0;0;0;0;0;1;0;0;0;2015
655004;Verfolgung Unschuldiger;2;6;6;11;5;6;6;1;8;2;6;2;2015
655005;Vollstreckung gegen Unschuldige;0;0;1;0;0;0;0;0;0;1;0;0;2015
655006;Falschbeurkundung im Amt;11;5;6;13;10;10;11;4;5;8;5;1;2015
655007;Gebührenüberhebung;3;4;4;3;2;1;2;0;2;3;2;1;2015
655008;Abgabenüberhebung, Leistungskürzung;2;2;0;0;0;0;1;0;0;3;0;0;2015
655009;Vertrauensbruch im auswärtigen Dienst;0;0;0;0;0;0;0;0;0;0;0;0;2015
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;3;3;3;2;1;1;2;2;1;1;1;2;2015
655011;Verletzung des Steuergeheimnisses;0;0;1;0;1;0;0;0;1;0;0;0;2015
655012;Verleitung eines Untergebenen zu Straftaten;0;0;0;0;1;0;1;1;0;4;2;2;2015
655100;Körperverletzung im Amt § 340 StGB;133;113;102;110;134;118;98;110;100;91;88;68;2015
655200;Verletzung des Dienstgeheimnisses § 353b StGB;21;18;9;9;19;16;10;10;11;14;7;9;2015
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;51;0;1;0;0;2;1;0;2;0;1;1;2015
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr §§ 299, 300 StGB ;6;5;5;2;4;5;2;0;4;10;1;2;2015
657100;Bestechlichkeit und Bestechung gemäß § 299 StGB;6;5;5;1;3;4;2;0;3;10;1;2;2015
657110;Bestechlichkeit und Bestechung gemäß § 299 Abs. 1 und 2 StGB;6;5;4;1;3;4;2;0;2;10;1;2;2015
657120;Bestechlichkeit und Bestechung gemäß § 299 Abs. 3 StGB ;0;0;1;0;0;0;0;0;1;0;0;0;2015
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande gemäß § 300 Satz 2 Nr. 2 StGB;0;0;0;1;1;1;0;0;0;0;0;0;2015
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes gemäß § 300 Satz 2 Nr. 1 StGB;0;0;0;0;0;0;0;0;1;0;0;0;2015
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;270;272;340;517;657;584;563;535;429;359;247;254;2015
660010;Vereiteln der Zwangsvollstreckung;15;16;12;16;11;16;17;22;14;14;14;17;2015
660020;Pfandkehr;43;35;28;41;31;39;33;26;28;34;26;13;2015
660030;Unbefugter Gebrauch von Pfandsachen;0;0;0;0;0;0;0;0;0;0;0;0;2015
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;0;1;0;0;0;1;0;1;1;0;0;2015
661000;Glücksspiel §§ 284, 285, 287 StGB;26;31;43;46;43;31;27;14;24;24;16;23;2015
661010;Unerlaubte Veranstaltung eines Glücksspiels;25;29;34;31;34;27;12;13;22;21;16;19;2015
661020;Beteiligung am unerlaubten Glückspiel;1;2;9;15;7;4;15;0;2;3;0;4;2015
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;0;0;0;0;2;0;0;1;0;0;0;0;2015
662000;Wilderei §§ 292, 293 StGB;149;153;214;373;529;445;430;416;300;235;146;143;2015
662001;Fischwilderei;68;71;147;283;426;369;352;340;225;168;100;61;2015
662100;Jagdwilderei § 292 StGB;81;82;67;90;103;76;78;76;75;67;46;82;2015
663000;Wucher § 291 StGB;37;37;42;41;43;53;55;57;62;51;45;58;2015
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;74445;63664;72761;71774;79791;74178;75815;74820;69727;72761;69524;69157;2015
670001;Falsche uneidliche Aussage (Falschaussage);345;390;376;348;297;328;292;207;257;252;268;173;2015
670002;Meineid;12;5;5;7;9;8;6;1;5;4;1;2;2015
670003;Falsche Versicherung an Eides statt;335;300;349;271;223;254;238;225;202;188;159;104;2015
670005;Verleitung zur Falschaussage;8;13;15;5;4;8;9;8;9;10;7;7;2015
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;5;1;2;3;0;3;2;1;1;1;0;1;2015
670007;Falsche Verdächtigung;1381;1147;1254;1197;1320;1239;1402;1222;1152;1039;1013;816;2015
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;16;4;8;1;5;3;4;8;7;10;14;5;2015
670009;Störung der Religionsausübung;5;3;6;5;6;4;2;4;14;2;6;6;2015
670010;Störung einer Bestattungsfeier;1;2;2;1;0;1;1;4;0;1;0;1;2015
670011;Störung der Totenruhe;75;173;118;132;142;386;273;111;104;131;138;88;2015
670012;Personenstandsfälschung;3;2;6;2;1;4;4;3;2;1;5;2;2015
670013;Doppelehe;1;2;2;0;1;0;5;2;2;1;3;1;2015
670014;Beischlaf zwischen Verwandten;1;3;0;1;1;3;4;1;2;1;1;0;2015
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;18;13;19;23;23;17;20;22;12;28;20;11;2015
670016;Verletzung der Vertraulichkeit des Wortes;88;87;111;83;91;92;93;77;79;99;76;72;2015
670017;Verletzung des Briefgeheimnisses;336;269;292;255;246;262;283;237;253;284;225;276;2015
670018;Verletzung von Privatgeheimnissen;37;24;34;30;33;27;36;33;28;17;27;24;2015
670019;Verwertung fremder Geheimnisse;1;0;0;2;0;1;0;0;0;1;0;0;2015
670020;Verletzung des Post- u. Fernmeldegeheimnisses;99;110;127;95;106;222;149;150;757;115;99;128;2015
670021;Aussetzung;5;3;4;7;8;1;5;1;6;1;8;4;2015
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;176;164;235;227;269;236;269;267;251;264;224;197;2015
670025;Gefährliche Eingriffe in den Straßenverkehr;1027;905;1173;1288;1594;1591;1763;1789;1485;1503;1136;1115;2015
670026;Störung öffentlicher Betriebe;32;29;23;26;32;29;27;45;30;57;29;31;2015
670027;Störung von Telekommunikationsanlagen;84;56;44;58;50;53;53;58;48;51;64;61;2015
670029;Baugefährdung;7;6;6;19;8;10;10;6;9;13;6;7;2015
670030;Vollrausch;2;8;7;7;4;6;4;6;8;8;6;11;2015
670031;Gefährdung einer Entziehungskur;3;1;1;2;2;0;4;6;0;0;1;0;2015
670032;Unterlassene Hilfeleistung;141;139;155;143;125;123;131;134;106;103;119;112;2015
670033;Parteiverrat;5;6;10;3;4;7;3;5;4;4;3;2;2015
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;423;382;460;386;440;544;432;441;367;392;392;305;2015
670079;Sonstige weitere Straftaten gemäß StGB;0;1;2;0;2;0;1;2;2;6;5;7;2015
671000;Verletzung der Unterhaltspflicht § 170 StGB;602;499;563;517;472;539;490;507;502;442;465;379;2015
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;104;112;104;98;137;114;136;98;74;59;68;89;2015
673000;Beleidigung §§ 185-187, 189 StGB;15937;15311;17527;17392;19432;19244;20862;20488;17799;17576;16075;14953;2015
673010;Beleidigung ohne sexuelle Grundlage;11303;10985;12638;12715;14688;14177;15352;15247;13055;12879;11706;10824;2015
673020;Üble Nachrede ohne sexuelle Grundlage;904;845;1036;937;917;977;1047;1023;917;930;851;706;2015
673030;Verleumdung ohne sexuelle Grundlage;1394;1282;1415;1299;1374;1457;1601;1468;1386;1291;1274;1101;2015
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;6;4;8;5;4;12;12;11;18;5;8;4;2015
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;2330;2195;2430;2436;2449;2621;2850;2739;2423;2471;2236;2318;2015
673110;Beleidigung auf sexueller Grundlage;2110;1945;2183;2218;2229;2348;2587;2509;2206;2267;2052;2151;2015
673120;Üble Nachrede auf sexueller Grundlage;104;90;99;101;97;117;125;104;101;90;75;76;2015
673130;Verleumdung auf sexueller Grundlage;115;160;146;117;120;155;135;125;113;113;109;90;2015
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;1;0;2;0;3;1;3;1;3;1;0;1;2015
674000;Sachbeschädigung §§ 303-305a StGB;50914;41646;47513;47306;52838;47017;46964;46944;44489;48369;47225;48532;2015
674010;Sachbeschädigung gemäß § 303 StGB ohne Schl. 674100 u. 674300;18324;14855;16322;16524;18170;16389;16771;16396;15195;16287;16215;16593;2015
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;3088;3147;3198;3047;2913;2791;2790;2910;2820;3125;3149;2944;2015
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;1121;733;938;1054;1142;930;868;886;744;893;770;970;2015
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;14115;10975;12186;12423;14115;12668;13113;12600;11631;12269;12296;12679;2015
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;870;697;871;862;1024;928;889;813;708;802;852;744;2015
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl.  674321;197;185;231;186;201;179;206;176;192;218;254;195;2015
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl.  674322;46;34;50;58;67;63;52;44;35;53;42;55;2015
674029;Sonstige gemeinschädliche Sachbeschädigung  ohne Schl.  674329;627;478;590;618;756;686;631;593;481;531;556;494;2015
674030;Zerstörung von Bauwerken ohne Schl.  674330;0;2;4;4;3;5;2;2;4;4;3;5;2015
674100;Sachbeschädigung an Kfz;17481;14859;17557;17325;19385;17037;17230;17424;17566;18975;18048;18948;2015
674111;Sachbeschädigung durch Graffiti an Kfz;292;274;337;351;374;320;319;392;319;414;361;316;2015
674119;Sonstige Sachbeschädigung an Kfz;17189;14585;17220;16974;19011;16717;16911;17032;17247;18561;17687;18632;2015
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;292;254;259;214;286;299;299;251;237;245;366;311;2015
674210;Datenveränderung;222;198;182;165;224;234;226;203;180;185;263;235;2015
674220;Computersabotage;70;56;77;49;62;65;73;48;57;60;103;76;2015
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;13912;10951;12464;12341;13926;12334;11739;12017;10756;12009;11700;11900;2015
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen gemäß § 303 StGB;12424;9655;10752;10816;12125;10794;10256;10559;9495;10644;10404;10522;2015
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;4674;4043;4395;4207;4366;3908;3698;3874;3631;4056;4104;3562;2015
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;1006;537;667;768;952;832;708;685;574;725;594;851;2015
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;6744;5075;5690;5841;6807;6054;5850;6000;5290;5863;5706;6109;2015
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;1487;1295;1710;1524;1798;1535;1481;1456;1260;1365;1294;1377;2015
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;191;194;251;219;222;249;272;272;212;266;276;233;2015
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;95;42;71;84;115;96;101;74;62;56;49;72;2015
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;1201;1059;1388;1221;1461;1190;1108;1110;986;1043;969;1072;2015
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;1;1;2;1;3;5;2;2;1;0;2;1;2015
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;35;28;36;36;44;25;34;41;23;47;41;31;2015
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;0;0;1;0;0;4;2;1;0;0;1;1;2015
674519;Sonstige Zerstörung wichtiger Arbeitsmittel ;35;28;35;36;44;21;32;40;23;47;40;30;2015
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB ;480;108;79;70;60;45;44;51;68;70;98;212;2015
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2015
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;477;108;78;68;59;44;43;51;67;69;96;212;2015
675300;Missbrauch ionisierender Strahlen § 309 StGB;0;0;0;1;0;0;0;0;0;0;0;0;2015
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;3;0;1;1;1;1;1;0;1;1;2;0;2015
675500;Freisetzen ionisierender Strahlen § 311 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2015
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2015
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB ;914;939;1260;1058;993;982;1020;974;934;983;788;698;2015
676010;Bodenverunreinigung 324a StGB;45;56;99;96;88;78;71;83;78;74;50;53;2015
676011;Bodenverunreinigung;44;56;97;95;87;77;70;83;77;73;50;50;2015
676012;Bodenverunreinigung - besonders schwerer Fall;1;0;2;1;1;1;1;0;1;1;0;3;2015
676100;Gewässerverunreinigung § 324 StGB;216;218;226;210;211;222;258;247;206;224;169;161;2015
676101;Gewässerverunreinigung;215;216;222;207;210;220;254;245;206;224;167;158;2015
676102;Gewässerverunreinigung - besonders schwerer Fall;1;2;4;3;1;2;4;2;0;0;2;3;2015
676200;Luftverunreinigung § 325 StGB;7;10;15;8;10;6;7;11;13;14;4;4;2015
676201;Luftverunreinigung;7;10;15;8;8;4;7;10;13;14;4;4;2015
676202;Luftverunreinigung - besonders schwerer Fall;0;0;0;0;2;2;0;1;0;0;0;0;2015
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;2;1;1;0;2;1;0;4;3;8;1;2;2015
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;2;1;1;0;1;1;0;4;3;2;1;2;2015
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;0;0;0;0;1;0;0;0;0;6;0;0;2015
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;572;579;816;668;606;601;601;567;554;588;503;426;2015
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;572;574;810;660;602;588;595;563;545;573;496;418;2015
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;567;568;801;652;592;580;586;555;538;566;489;416;2015
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;5;6;9;8;10;8;9;8;7;7;7;2;2015
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;0;5;6;8;4;13;6;4;9;15;7;8;2015
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;0;5;6;8;4;12;6;3;8;15;7;8;2015
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB  - besonders schwerer Fall;0;0;0;0;0;1;0;1;1;0;0;0;2015
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;24;28;40;29;23;31;28;18;22;21;27;23;2015
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1  (kerntechnische Anlage und Kernbrennstoffe);0;0;0;0;0;0;0;0;0;0;0;0;2015
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1  (kerntechnische Anlage und Kernbrennstoffe);0;0;0;0;0;0;0;0;0;0;0;0;2015
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1  (kerntechnische Anlage und Kernbrennstoffe)  - besonders schwerer Fall;0;0;0;0;0;0;0;0;0;0;0;0;2015
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;24;28;40;29;23;31;28;18;22;21;27;23;2015
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;22;28;39;27;23;31;28;18;22;21;26;23;2015
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2  - besonders schwerer Fall;2;0;1;2;0;0;0;0;0;0;1;0;2015
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;8;13;3;13;9;11;9;5;13;7;2;5;2015
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;1;2;2;1;3;2;0;1;1;0;1;1;2015
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;1;2;2;1;3;2;0;1;1;0;1;1;2015
