Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
540008;Ausstellen unrichtiger Gesundheitszeugnisse;9;7;8;5;4;9;3;0;6;4;4;3;2016
540009;Gebrauch unrichtiger Gesundheitszeugnisse;5;1;2;1;0;2;1;0;4;1;1;2;2016
540010;Missbrauch von Ausweispapieren;272;289;244;294;286;221;234;197;219;220;222;170;2016
541000;Fälschung technischer Aufzeichnungen § 268 StGB;66;62;76;51;62;65;50;56;59;47;42;28;2016
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;13;29;21;17;27;23;14;16;20;14;11;5;2016
541079;Sonstige Fälschung technischer Aufzeichnungen;53;33;55;34;35;42;36;40;39;33;31;23;2016
542000;Fälschung zur Erlangung von Betäubungsmitteln;93;111;83;85;70;68;54;56;53;39;37;34;2016
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;669;570;595;534;508;538;478;467;549;485;461;554;2016
543010;Fälschung beweiserheblicher Daten § 269 StGB;642;555;575;513;496;519;463;447;530;467;441;542;2016
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;27;15;20;21;12;19;15;20;19;18;20;12;2016
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;407;388;412;379;393;352;343;291;281;295;244;221;2016
550010;Gewerbs- und bandenmäßiges Geldfälschung § 146 Abs. 2 StGB;1;3;5;10;2;4;0;1;1;5;2;1;2016
550020;Wertpapierfälschung;0;0;1;0;0;0;1;0;0;0;0;0;2016
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;0;1;1;0;0;1;1;0;0;1;1;0;2016
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;60;44;50;47;52;48;43;36;38;40;34;24;2016
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;58;42;48;39;52;44;36;32;33;32;29;21;2016
551020;Wertzeichenfälschung;2;0;1;3;0;2;1;1;1;1;1;3;2016
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;0;2;1;5;0;2;6;3;4;7;4;0;2016
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;245;247;236;219;257;229;244;210;185;190;145;130;2016
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3 StGB;179;178;172;141;176;163;160;140;129;133;99;98;2016
552020;Inverkehrbringen von Falschgeld gemäß § 147 StGB (nach gutgläubigem Erwerb);66;69;64;78;81;66;84;70;56;57;46;32;2016
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;101;93;119;103;82;70;54;44;57;59;62;66;2016
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;60;57;77;66;58;43;36;23;41;32;40;44;2016
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks  und Wechsel;19;27;24;18;24;19;20;15;20;8;25;21;2016
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;41;30;53;48;34;24;16;8;21;24;15;23;2016
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;41;36;42;37;24;27;18;21;16;27;22;22;2016
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;16;12;17;18;8;10;9;8;6;13;17;9;2016
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;25;24;25;19;16;17;9;13;10;14;5;13;2016
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;137;125;130;127;89;126;139;76;60;72;47;73;2016
561000;Bankrott § 283 StGB;103;95;108;106;71;97;101;61;50;61;43;62;2016
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;0;0;0;0;0;1;0;0;0;1;0;0;2016
563000;Verletzung der Buchführungspflicht § 283b StGB;31;24;20;16;15;27;35;14;8;9;3;7;2016
564000;Gläubigerbegünstigung § 283c StGB;1;3;1;3;1;0;2;0;2;1;1;3;2016
565000;Schuldnerbegünstigung § 283d StGB;2;3;1;2;2;1;1;1;0;0;0;1;2016
600000;Sonstige Straftatbestände (StGB);95815;90596;91512;92128;99355;92577;96368;91638;89727;87636;80972;79148;2016
610000;Erpressung § 253 StGB;614;742;708;589;597;636;541;510;578;528;502;506;2016
610001;Schutzgelderpressung;4;7;9;8;21;13;3;4;2;3;6;1;2016
610079;Sonstige Erpressung;566;679;651;541;547;580;500;453;527;488;453;458;2016
611000;Erpressung auf sexueller Grundlage;44;56;48;40;29;43;38;53;49;37;43;47;2016
620000;Widerstand gegen die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113, 114, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;11977;12017;12016;12652;12304;11811;12311;11574;11232;11243;10750;10602;2016
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;302;275;315;236;209;282;458;322;304;290;257;297;2016
620002;Bildung bewaffneter Gruppen;0;1;0;2;0;0;0;0;0;0;0;0;2016
620003;Bildung krimineller Vereinigungen;1;0;0;1;1;0;2;3;2;3;0;1;2016
620004;Anleitung zu Straftaten;2;1;2;0;0;4;2;3;1;2;2;3;2016
620005;Amtsanmaßung;133;115;121;142;117;140;170;152;141;144;128;148;2016
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;50;77;63;56;71;55;76;58;66;64;42;47;2016
620007;Verwahrungsbruch;8;10;10;9;5;14;9;7;12;9;1;3;2016
620008;Verletzung amtlicher Bekanntmachungen;0;0;0;0;0;0;0;0;0;0;0;0;2016
620009;Verstrickungsbruch, Siegelbruch;67;59;54;97;83;67;62;68;70;79;74;56;2016
620010;Nichtanzeige geplanter Straftaten;9;8;10;2;2;1;2;2;3;0;2;4;2016
620011;Belohnung und Billigung von Straftaten;6;4;5;6;1;1;8;2;2;11;4;8;2016
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;1035;902;966;895;919;872;883;806;810;924;902;877;2016
620014;Verstoß gegen Weisung während Führungsaufsicht;163;196;203;191;190;228;181;187;205;198;216;196;2016
620015;Verstoß gegen das Berufsverbot;1;1;0;0;1;1;0;3;0;0;1;0;2016
621000;Widerstand gegen die Staatsgewalt §§ 111, 113, 114, 120, 121 StGB;2044;2061;1851;2005;2219;1909;2068;1898;1934;1881;1647;1840;2016
621010;Öffentliche Aufforderung zu Straftaten;112;89;93;115;37;51;76;63;66;60;31;82;2016
621020;Widerstand gegen Vollstreckungsbeamte;1882;1911;1709;1847;2117;1804;1940;1780;1815;1775;1575;1709;2016
621021;Widerstand gegen Polizeivollzugsbeamte;1857;1871;1675;1804;2077;1762;1898;1742;1773;1740;1521;1675;2016
621029;Widerstand gegen Vollstreckungsbeamte (ohne Polizeivollzugsbeamte);25;40;34;43;40;42;42;38;42;35;54;34;2016
621030;Widerstand gegen gleichgestellte Personen;20;16;23;12;22;22;21;22;24;13;20;27;2016
621040;Gefangenenbefreiung;29;43;23;30;43;30;27;32;28;31;20;22;2016
621050;Gefangenenmeuterei;1;2;3;1;0;2;4;1;1;2;1;0;2016
622000;Hausfriedensbruch §§ 123, 124 StGB;6459;6736;6980;7562;7111;6991;7079;6817;6490;6449;6380;6140;2016
622100;Hausfriedensbruch § 123 StGB;6455;6734;6978;7559;7107;6989;7078;6814;6487;6444;6375;6138;2016
622200;Schwerer Hausfriedensbruch § 124 StGB;4;2;2;3;4;2;1;3;3;5;5;2;2016
623000;Landfriedensbruch §§ 125, 125a StGB;75;76;94;208;150;49;39;45;58;55;79;34;2016
623010;Landfriedensbruch § 125 StGB;45;45;78;176;90;33;24;35;45;39;62;31;2016
623020;Besonders schwerer Landfriedensbruch § 125a StGB;30;31;16;32;60;16;15;10;13;16;17;3;2016
624000;Vortäuschen einer Straftat § 145d StGB;895;897;827;768;822;810;809;820;791;725;725;639;2016
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;63;58;40;37;52;34;45;40;44;33;43;32;2016
624079;Vortäuschen einer sonstigen Straftat;600;645;606;576;585;582;590;589;573;536;537;463;2016
624100;Vortäuschen eines Raubes;112;86;73;70;77;82;70;69;77;63;68;66;2016
624200;Vortäuschen eines Diebstahls;120;108;108;85;108;112;104;122;97;93;77;78;2016
624201;Vortäuschen eines Kfz-Diebstahls;34;27;43;21;29;31;24;35;36;34;33;24;2016
624279;Vortäuschen eines sonstigen Diebstahls;86;81;65;64;79;81;80;87;61;59;44;54;2016
626000;Gewaltdarstellung § 131 StGB;33;20;27;20;15;15;19;14;17;17;16;11;2016
626079;Sonstige Gewaltdarstellung;22;14;18;14;11;12;15;11;8;13;9;7;2016
626100;"Gewaltdarstellung; Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB";11;6;9;6;4;3;4;3;9;4;7;4;2016
627000;Volksverhetzung § 130 StGB;694;578;488;452;388;372;444;367;326;392;274;298;2016
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;2553;2498;2433;2386;2094;2155;1795;1850;1796;1644;1571;1218;2016
630010;Begünstigung;15;8;21;29;13;7;10;6;5;11;4;7;2016
630020;Strafvereitelung;200;191;189;175;211;207;198;213;176;190;161;154;2016
631000;Hehlerei von Kfz §§ 259-260a StGB;79;94;86;80;82;76;67;81;73;72;58;50;2016
631079;Hehlerei von Kfz § 259 StGB;72;85;67;73;80;62;56;69;59;64;49;48;2016
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;5;6;8;3;2;9;10;7;11;4;8;1;2016
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;0;0;3;3;0;1;0;2;2;2;0;1;2016
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;2;3;8;1;0;4;1;3;1;2;1;0;2016
632000;Sonstige Hehlerei §§ 259-260a StGB;1323;1233;1146;1146;1121;1173;972;1002;996;896;869;688;2016
632079;Sonstige Hehlerei § 259 StGB;1237;1157;1080;1062;1061;1099;926;956;931;849;832;646;2016
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;77;72;59;64;51;69;44;44;54;40;37;39;2016
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;2;4;4;16;4;2;2;2;6;3;0;2;2016
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;7;0;3;4;5;3;0;0;5;4;0;1;2016
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;936;972;991;956;667;692;548;548;546;475;479;319;2016
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;1830;1220;1453;1577;1945;1394;1614;1480;1649;1321;1161;1437;2016
640010;Fahrlässige Brandstiftung;833;414;503;584;723;460;500;477;524;426;477;656;2016
640020;Fahrlässiges Herbeiführen einer Brandgefahr;19;9;19;37;51;24;43;49;60;25;20;17;2016
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;978;797;931;956;1171;910;1071;954;1065;870;664;764;2016
641010;Vorsätzliche Brandstiftung;709;520;669;677;860;678;787;735;805;617;457;532;2016
641020;Schwere Brandstiftung;242;248;234;220;246;196;229;189;177;217;187;204;2016
641030;Besonders schwere Brandstiftung;14;18;15;23;12;14;14;8;8;9;9;13;2016
641040;Brandstiftung mit Todesfolge;0;2;1;2;0;0;1;0;1;1;0;0;2016
641050;Vorsätzliches Herbeiführen einer Brandgefahr;13;9;12;34;53;22;40;22;74;26;11;15;2016
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;316;234;318;290;303;232;201;225;200;153;154;151;2016
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;25;7;21;19;12;8;12;7;11;11;5;5;2016
651100;Vorteilsannahme § 331 StGB;10;2;12;10;8;3;9;3;5;5;4;2;2016
651200;Bestechlichkeit § 332 StGB;15;4;9;9;4;5;3;4;5;6;1;3;2016
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2016
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;0;1;0;0;0;0;0;0;1;0;0;0;2016
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;36;18;86;58;61;17;11;12;15;12;11;11;2016
652100;Vorteilsgewährung § 333 StGB;15;4;12;4;6;6;5;4;1;3;5;3;2016
652200;Bestechung § 334 StGB;21;13;74;54;55;11;6;8;14;9;6;8;2016
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;0;1;0;0;0;0;0;0;0;0;0;0;2016
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2016
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;248;205;205;210;229;196;174;197;173;130;134;135;2016
655001;Strafvereitelung im Amt;33;28;35;32;41;32;34;33;29;28;30;16;2016
655002;Rechtsbeugung;10;11;13;22;14;13;14;20;10;3;15;9;2016
655003;Aussageerpressung;0;0;0;1;0;0;0;0;0;1;1;0;2016
655004;Verfolgung Unschuldiger;6;10;7;5;5;8;9;9;3;7;3;6;2016
655005;Vollstreckung gegen Unschuldige;0;0;1;0;0;0;0;2;2;0;0;0;2016
655006;Falschbeurkundung im Amt;12;4;12;13;1;3;5;4;4;1;3;3;2016
655007;Gebührenüberhebung;3;5;4;1;1;2;3;6;5;2;0;1;2016
655008;Abgabenüberhebung, Leistungskürzung;0;0;0;0;0;0;1;0;0;0;0;0;2016
655009;Vertrauensbruch im auswärtigen Dienst;0;0;0;0;0;0;0;0;0;0;0;0;2016
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;1;5;3;3;2;4;1;0;1;0;1;3;2016
655011;Verletzung des Steuergeheimnisses;0;0;0;1;0;1;0;1;0;0;1;0;2016
655012;Verleitung eines Untergebenen zu Straftaten;2;1;3;0;0;0;0;0;0;0;1;0;2016
655100;Körperverletzung im Amt § 340 StGB;156;120;110;114;148;118;94;107;108;82;70;86;2016
655200;Verletzung des Dienstgeheimnisses § 353b StGB;25;21;17;18;17;15;13;15;11;6;9;11;2016
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;1;1;0;2;0;3;0;1;0;0;0;0;2016
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr §§ 299, 300 StGB;6;2;6;1;0;1;2;4;0;0;2;0;2016
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr und im Gesundheitswesen §§ 299, 299a, 299b und 300 StGB;0;0;0;0;1;7;2;3;1;0;2;0;2016
657100;Bestechlichkeit und Bestechung § 299 StGB;6;1;5;1;0;1;2;4;0;0;1;0;2016
657100;Bestechlichkeit und Bestechung § 299 StGB;0;0;0;0;1;7;2;3;1;0;2;0;2016
657110;Bestechlichkeit und Bestechung § 299 Abs. 1 und 2 StGB;6;1;5;1;0;1;2;3;0;0;1;0;2016
657120;Bestechlichkeit und Bestechung § 299 Abs. 3 StGB;0;0;0;0;0;0;0;1;0;0;0;0;2016
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;0;1;1;0;0;0;0;0;0;0;1;0;2016
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2016
657400;Bestechlichkeit im Gesundheitswesen;0;0;0;0;0;0;0;0;0;0;0;0;2016
657500;Bestechung im Gesundheitswesen;0;0;0;0;0;0;0;0;0;0;0;0;2016
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;352;320;429;528;659;599;572;594;517;455;298;253;2016
660010;Vereiteln der Zwangsvollstreckung;19;16;27;20;26;25;14;15;15;14;10;10;2016
660020;Pfandkehr;39;26;29;34;21;29;23;25;24;19;31;30;2016
660030;Unbefugter Gebrauch von Pfandsachen;0;0;0;0;0;0;0;0;1;0;0;0;2016
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;0;0;1;0;0;0;0;0;0;0;0;2016
661000;Glücksspiel §§ 284, 285, 287 StGB;54;63;53;48;22;42;27;30;31;22;54;36;2016
661010;Unerlaubte Veranstaltung eines Glücksspiels;48;61;49;30;21;33;26;15;19;12;52;32;2016
661020;Beteiligung am unerlaubten Glückspiel;6;2;4;17;1;8;1;13;11;10;0;3;2016
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;0;0;0;1;0;1;0;2;1;0;2;1;2016
662000;Wilderei §§ 292, 293 StGB;150;126;187;352;490;379;389;423;356;314;144;134;2016
662001;Fischwilderei;37;54;127;260;347;307;324;358;280;225;76;60;2016
662100;Jagdwilderei § 292 StGB;113;72;60;92;143;72;65;65;76;89;68;74;2016
663000;Wucher § 291 StGB;90;89;133;73;100;124;119;101;90;86;59;43;2016
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;78173;73565;74155;74106;81453;75750;79334;75405;73755;72292;66536;64981;2016
670001;Falsche uneidliche Aussage (Falschaussage);360;442;367;340;299;343;276;246;260;206;264;152;2016
670002;Meineid;4;9;8;12;5;13;5;3;6;0;2;2;2016
670003;Falsche Versicherung an Eides statt;262;292;269;285;242;274;219;213;211;159;157;121;2016
670005;Verleitung zur Falschaussage;13;7;11;6;8;2;10;2;4;4;7;1;2016
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;4;1;1;0;0;1;2;0;3;3;4;0;2016
670007;Falsche Verdächtigung;1425;1292;1266;1315;1210;1308;1341;1273;1213;1031;1013;827;2016
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;11;11;9;7;4;8;10;10;7;9;4;2;2016
670009;Störung der Religionsausübung;9;3;4;3;8;4;5;6;5;7;4;5;2016
670010;Störung einer Bestattungsfeier;1;0;2;0;0;1;0;1;2;0;0;2;2016
670011;Störung der Totenruhe;61;78;96;82;121;133;97;173;95;118;86;58;2016
670012;Personenstandsfälschung;4;3;6;4;4;1;2;3;3;4;5;0;2016
670013;Doppelehe;0;2;2;2;1;1;2;0;1;1;1;3;2016
670014;Beischlaf zwischen Verwandten;3;3;3;3;3;4;3;4;0;0;0;0;2016
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;15;29;23;12;16;20;10;19;17;12;13;18;2016
670016;Verletzung der Vertraulichkeit des Wortes;95;135;101;125;105;130;128;119;120;119;88;95;2016
670017;Verletzung des Briefgeheimnisses;312;319;304;276;210;276;252;251;248;283;258;306;2016
670018;Verletzung von Privatgeheimnissen;65;33;40;41;30;37;34;26;18;22;27;29;2016
670019;Verwertung fremder Geheimnisse;3;0;3;0;1;0;1;0;0;0;0;0;2016
670020;Verletzung des Post- u. Fernmeldegeheimnisses;140;106;158;151;123;135;128;576;116;109;88;92;2016
670021;Aussetzung;4;6;5;7;6;5;4;2;4;7;3;9;2016
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;180;198;214;220;280;220;275;257;263;233;171;191;2016
670025;Gefährliche Eingriffe in den Straßenverkehr;1047;1098;1163;1247;1539;1453;1589;1465;1550;1431;1133;1076;2016
670026;Störung öffentlicher Betriebe;44;23;24;27;36;26;27;22;24;30;17;25;2016
670027;Störung von Telekommunikationsanlagen;67;51;39;49;64;40;37;55;64;54;51;44;2016
670029;Baugefährdung;4;12;7;7;7;11;11;9;8;12;5;6;2016
670030;Vollrausch;8;6;2;11;8;6;2;9;6;7;1;6;2016
670031;Gefährdung einer Entziehungskur;3;3;2;4;2;2;1;9;3;3;0;3;2016
670032;Unterlassene Hilfeleistung;122;125;105;135;136;133;127;134;137;119;107;120;2016
670033;Parteiverrat;3;5;5;12;7;5;6;8;6;2;6;3;2016
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;485;433;493;439;461;482;530;494;518;390;437;358;2016
670079;Sonstige weitere Straftaten gemäß StGB;5;7;7;5;8;9;4;8;7;7;24;18;2016
671000;Verletzung der Unterhaltspflicht § 170 StGB;531;473;520;442;427;489;402;502;496;414;392;324;2016
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;101;110;90;106;134;140;109;99;93;94;71;71;2016
673000;Beleidigung §§ 185-187, 189 StGB;18637;18090;17663;19337;20902;21377;22662;20632;20712;17393;15612;14988;2016
673010;Beleidigung ohne sexuelle Grundlage;12441;12673;12699;14051;15502;15547;16680;15057;14910;12687;11344;11041;2016
673020;Üble Nachrede ohne sexuelle Grundlage;927;881;871;874;926;1070;1040;986;993;801;786;805;2016
673030;Verleumdung ohne sexuelle Grundlage;1449;1410;1376;1431;1339;1520;1478;1458;1509;1253;1164;1091;2016
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;6;7;11;4;3;7;11;7;12;7;5;5;2016
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;3814;3119;2706;2977;3132;3233;3453;3124;3288;2645;2313;2046;2016
673110;Beleidigung auf sexueller Grundlage;3559;2877;2474;2733;2887;2996;3194;2903;3034;2430;2085;1845;2016
673120;Üble Nachrede auf sexueller Grundlage;100;90;104;92;88;116;102;88;116;87;93;82;2016
673130;Verleumdung auf sexueller Grundlage;155;150;126;152;157;121;156;133;138;126;135;119;2016
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;0;2;2;0;0;0;1;0;0;2;0;0;2016
674000;Sachbeschädigung §§ 303-305a StGB;51860;48170;49015;47411;53155;46763;49256;46988;45916;48340;44847;44392;2016
674010;Sachbeschädigung gemäß § 303 StGB ohne Schl. 674100 u. 674300;19034;16805;17036;17150;18828;16519;17146;16300;15426;16283;15204;15308;2016
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;3656;3702;3662;3681;3465;2856;3100;3001;2902;3342;3188;2672;2016
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;1161;668;828;896;1091;801;868;837;871;824;698;994;2016
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;14217;12435;12546;12573;14272;12862;13178;12462;11653;12117;11318;11642;2016
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;946;850;821;851;1077;899;902;786;801;823;797;671;2016
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl.  674321;245;208;229;216;227;201;220;208;184;205;229;193;2016
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl.  674322;80;47;43;44;54;43;44;46;61;47;53;37;2016
674029;Sonstige gemeinschädliche Sachbeschädigung  ohne Schl.  674329;621;595;549;591;796;655;638;532;556;571;515;441;2016
674030;Zerstörung von Bauwerken ohne Schl.  674330;3;2;3;4;4;1;2;3;6;2;1;1;2016
674100;Sachbeschädigung an Kfz;17495;17201;17603;16716;18771;16958;18184;17271;17717;18868;17415;17230;2016
674111;Sachbeschädigung durch Graffiti an Kfz;269;324;324;326;360;300;408;326;310;381;372;244;2016
674119;Sonstige Sachbeschädigung an Kfz;17226;16877;17279;16390;18411;16658;17776;16945;17407;18487;17043;16986;2016
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;371;502;421;346;274;363;294;319;258;262;267;524;2016
674210;Datenveränderung;300;349;304;264;187;255;228;256;185;212;221;278;2016
674220;Computersabotage;71;153;117;82;87;108;66;63;73;50;46;246;2016
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;13985;12767;13099;12311;14166;11984;12694;12273;11662;12067;11125;10636;2016
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;12266;11257;11716;10771;12344;10514;11170;10894;10248;10586;9802;9383;2016
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;4470;4698;5162;4482;4600;4149;4272;4185;3803;4109;4076;3377;2016
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;980;587;684;778;917;619;706;713;847;789;611;828;2016
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;6816;5972;5870;5511;6827;5746;6192;5996;5598;5688;5115;5178;2016
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;1718;1510;1383;1537;1817;1469;1520;1375;1413;1478;1322;1251;2016
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;267;304;269;339;359;250;232;262;259;301;263;184;2016
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;74;37;55;77;75;69;71;53;64;66;57;73;2016
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;1377;1169;1059;1121;1383;1150;1217;1060;1090;1111;1002;994;2016
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;1;0;0;3;5;1;4;4;1;3;1;2;2016
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;26;43;32;33;35;39;34;36;46;35;38;22;2016
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;0;0;1;0;0;0;0;0;0;0;0;0;2016
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;26;43;31;33;35;39;34;36;46;35;38;22;2016
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;488;139;125;94;117;86;81;55;53;89;116;175;2016
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2016
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;487;137;125;93;113;86;79;55;53;88;116;172;2016
675300;Missbrauch ionisierender Strahlen § 309 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2016
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;1;2;0;1;4;0;2;0;0;1;0;2;2016
675500;Freisetzen ionisierender Strahlen § 311 StGB;0;0;0;0;0;0;0;0;0;0;0;1;2016
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2016
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;831;922;1139;1122;1007;1026;968;952;907;854;737;647;2016
676010;Bodenverunreinigung 324a StGB;49;76;82;85;82;87;82;73;75;59;43;41;2016
676011;Bodenverunreinigung;49;70;80;81;81;85;82;72;74;56;43;38;2016
676012;Bodenverunreinigung - besonders schwerer Fall;0;6;2;4;1;2;0;1;1;3;0;3;2016
676100;Gewässerverunreinigung § 324 StGB;185;180;226;238;211;211;215;221;185;186;159;148;2016
676101;Gewässerverunreinigung;185;178;223;235;211;209;215;221;183;183;159;147;2016
676102;Gewässerverunreinigung - besonders schwerer Fall;0;2;3;3;0;2;0;0;2;3;0;1;2016
676200;Luftverunreinigung § 325 StGB;12;4;15;9;7;8;16;15;12;8;7;6;2016
676201;Luftverunreinigung;12;4;15;8;7;8;16;15;12;8;7;6;2016
