Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;878;882;653;402;428;513;584;501;562;541;423;342;2020
550010;Gewerbs- und bandenmäßiges Geldfälschung § 146 Abs. 2 StGB;20;3;1;1;0;0;0;3;2;2;0;0;2020
550010;Gewerbs- und bandenmäßige Geldfälschung §§ 146 Abs. 2, 151, 152 StGB;1;2;0;0;1;0;1;0;1;1;0;7;2020
550020;Wertpapierfälschung;0;0;0;0;0;0;0;0;0;0;0;0;2020
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;2;1;1;0;1;0;0;1;0;0;0;0;2020
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;131;116;100;78;81;86;86;83;84;70;67;51;2020
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149, 151, 152 StGB;131;116;100;78;81;86;86;83;84;70;67;51;2020
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;112;96;83;57;57;72;60;50;46;27;22;13;2020
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3, 151, 152 StGB;15;9;16;19;24;13;22;29;35;40;41;37;2020
551020;Wertzeichenfälschung;1;0;0;1;0;0;0;1;2;0;1;0;2020
551020;Wertzeichenfälschung §§ 148, 152 StGB;1;1;0;0;0;0;0;0;0;0;1;0;2020
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;2;10;1;1;0;1;4;3;0;2;1;0;2020
551030;Vorbereitung der Fälschung von Geld und Wertzeichen §§ 149, 151, 152 StGB;0;0;0;0;0;0;0;0;1;1;1;1;2020
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;603;643;422;280;297;356;405;352;396;369;296;240;2020
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147, 151, 152 StGB;603;643;422;280;297;356;405;352;396;369;296;240;2020
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3 StGB;430;481;307;195;192;228;252;175;228;171;72;20;2020
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3, 151, 152 StGB;28;27;25;23;35;38;73;80;84;111;164;170;2020
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147 StGB;137;127;85;56;63;72;67;71;57;39;13;5;2020
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147, 151, 152 StGB;8;8;5;6;7;18;13;26;27;48;47;45;2020
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;121;117;129;43;48;71;92;62;79;99;60;44;2020
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;91;88;88;33;23;32;46;26;39;43;32;27;2020
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks  und Wechsel;15;9;17;10;17;19;17;16;14;9;6;13;2020
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;76;79;71;23;6;13;29;10;25;34;26;14;2020
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;30;29;41;10;25;39;46;36;40;56;28;17;2020
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;6;5;6;0;5;13;12;10;7;10;9;8;2020
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;24;24;35;10;20;26;34;26;33;46;19;9;2020
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;135;99;111;105;70;89;86;66;49;43;37;41;2020
561000;Bankrott § 283 StGB;110;71;91;80;56;71;64;49;38;33;27;28;2020
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;0;0;0;0;0;0;1;0;1;0;0;0;2020
563000;Verletzung der Buchführungspflicht § 283b StGB;23;26;19;23;14;18;20;16;9;10;9;11;2020
564000;Gläubigerbegünstigung § 283c StGB;2;1;0;1;0;0;1;0;1;0;0;1;2020
565000;Schuldnerbegünstigung § 283d StGB;0;1;1;1;0;0;0;1;0;0;1;1;2020
600000;Sonstige Straftatbestände (StGB);96037;89439;84455;84267;95335;99668;100327;98276;91568;90148;85690;74141;2020
610000;Erpressung § 253 StGB;757;705;639;1155;822;609;1024;907;901;660;835;590;2020
610001;Schutzgelderpressung;6;10;3;2;3;4;9;10;8;4;2;2;2020
610079;Sonstige Erpressung;595;573;500;711;579;504;738;716;675;464;583;430;2020
611000;Erpressung auf sexueller Grundlage;156;122;136;442;240;101;277;181;218;192;250;158;2020
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt  und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;13596;14008;12870;12711;13557;14391;14442;14560;12732;13118;12210;11159;2020
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt  und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130a-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;13596;14008;12870;12711;13557;14391;14442;14560;12732;13118;12210;11159;2020
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;266;304;253;158;206;236;271;255;224;228;241;173;2020
620002;Bildung bewaffneter Gruppen § 127 StGB;0;0;0;0;0;0;0;0;0;0;1;0;2020
620003;Bildung krimineller Vereinigungen;2;3;1;0;1;1;0;0;0;0;1;1;2020
620004;Anleitung zu Straftaten;2;2;2;0;3;0;0;1;3;2;1;0;2020
620005;Amtsanmaßung;175;169;140;130;119;121;151;191;112;144;178;120;2020
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;94;79;64;56;68;67;55;43;50;53;66;30;2020
620007;Verwahrungsbruch;8;5;5;10;8;11;9;12;3;12;3;0;2020
620008;Verletzung amtlicher Bekanntmachungen;0;0;0;0;1;0;0;0;0;0;0;0;2020
620009;Verstrickungsbruch, Siegelbruch;101;92;70;69;66;73;72;69;57;68;81;61;2020
620010;Nichtanzeige geplanter Straftaten;3;4;0;0;1;1;3;0;0;1;1;3;2020
620011;Belohnung und Billigung von Straftaten;4;51;4;1;3;6;1;6;3;5;8;2;2020
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;1001;1009;906;832;909;917;1020;928;919;991;941;1008;2020
620014;Verstoß gegen Weisung während Führungsaufsicht;274;268;267;283;268;344;329;309;291;290;275;255;2020
620015;Verstoß gegen das Berufsverbot;2;2;0;0;1;0;2;0;0;0;2;0;2020
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;2882;3090;2592;2726;3250;3033;3221;3440;2871;3175;2870;2715;2020
621010;Öffentliche Aufforderung zu Straftaten;59;33;68;71;58;71;55;74;42;80;50;35;2020
621040;Gefangenenbefreiung;19;31;20;14;31;29;18;38;31;31;18;12;2020
621050;Gefangenenmeuterei;0;1;2;1;0;1;0;1;2;1;0;0;2020
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;2804;3025;2502;2640;3161;2932;3148;3327;2796;3063;2802;2668;2020
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;1573;1784;1410;1576;1858;1662;1818;1904;1566;1684;1600;1536;2020
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;1231;1241;1092;1064;1303;1270;1330;1423;1230;1379;1202;1132;2020
622000;Hausfriedensbruch §§ 123, 124 StGB;7638;7715;7596;7607;7673;8335;8198;8145;7274;7291;6801;6314;2020
622100;Hausfriedensbruch § 123 StGB;7635;7684;7593;7603;7673;8334;8195;8144;7272;7281;6799;6314;2020
622200;Schwerer Hausfriedensbruch § 124 StGB;3;31;3;4;0;1;3;1;2;10;2;0;2020
623000;Landfriedensbruch §§ 125, 125a StGB;33;174;12;12;71;208;45;204;43;118;99;8;2020
623010;Landfriedensbruch § 125 StGB;19;160;4;7;32;52;12;95;27;53;71;5;2020
623020;Besonders schwerer Landfriedensbruch § 125a StGB;14;14;8;5;39;156;33;109;16;65;28;3;2020
624000;Vortäuschen einer Straftat § 145d StGB;639;574;546;448;540;607;668;644;573;501;507;425;2020
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;25;31;27;19;34;33;33;31;23;20;25;19;2020
624079;Vortäuschen einer sonstigen Straftat;474;420;392;349;380;443;486;487;423;377;394;321;2020
624100;Vortäuschen eines Raubes;53;42;39;25;49;41;53;48;38;40;26;30;2020
624200;Vortäuschen eines Diebstahls;87;81;88;55;77;90;96;78;89;64;62;55;2020
624201;Vortäuschen eines Kfz-Diebstahls;30;27;34;25;29;27;32;26;38;28;22;22;2020
624279;Vortäuschen eines sonstigen Diebstahls;57;54;54;30;48;63;64;52;51;36;40;33;2020
626000;Gewaltdarstellung § 131 StGB;48;32;31;58;35;23;25;28;68;30;24;10;2020
626079;Sonstige Gewaltdarstellung;34;23;19;50;31;14;21;17;40;21;19;6;2020
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;14;9;12;8;4;9;4;11;28;9;5;4;2020
627000;Volksverhetzung § 130 StGB;424;435;381;321;334;408;372;285;241;209;110;34;2020
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;1643;1608;1426;1372;1703;1894;1846;1607;1597;1373;1209;1010;2020
630010;Begünstigung;6;8;4;7;10;5;5;4;9;2;7;2;2020
630020;Strafvereitelung;225;202;178;189;187;204;208;195;183;179;163;118;2020
631000;Hehlerei von Kfz §§ 259-260a StGB;81;101;66;57;69;100;106;129;94;91;63;46;2020
631079;Hehlerei von Kfz § 259 StGB;66;83;55;53;55;80;89;64;73;68;48;36;2020
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;8;4;6;2;3;4;8;3;3;2;7;8;2020
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;1;3;0;1;3;4;1;1;1;7;2;0;2020
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;6;11;5;1;8;12;8;61;17;14;6;2;2020
632000;Sonstige Hehlerei §§ 259-260a StGB;755;742;599;572;823;945;932;771;790;597;534;466;2020
632079;Sonstige Hehlerei § 259 StGB;716;695;507;517;766;894;876;724;715;572;506;448;2020
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;34;38;73;50;53;47;53;44;72;23;25;17;2020
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;3;3;1;1;1;1;3;1;1;2;0;1;2020
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;2;6;18;4;3;3;0;2;2;0;3;0;2020
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;576;555;579;547;614;640;595;508;521;504;442;378;2020
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;1840;1146;1483;2438;1919;1548;1776;1728;1597;1240;1195;1136;2020
640010;Fahrlässige Brandstiftung;836;443;632;971;730;519;643;547;531;393;438;508;2020
640020;Fahrlässiges Herbeiführen einer Brandgefahr;26;20;33;176;102;63;81;104;72;25;24;20;2020
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;978;683;818;1291;1087;966;1052;1077;994;822;733;608;2020
641010;Vorsätzliche Brandstiftung;660;451;571;933;757;688;732;778;719;617;550;430;2020
641020;Schwere Brandstiftung;273;195;196;181;201;202;218;201;200;172;154;145;2020
641030;Besonders schwere Brandstiftung;14;19;14;14;15;6;10;7;9;10;11;15;2020
641040;Brandstiftung mit Todesfolge;3;1;1;1;2;1;0;0;0;1;1;0;2020
641050;Vorsätzliches Herbeiführen einer Brandgefahr;28;17;36;162;112;69;92;91;66;22;17;18;2020
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;265;258;181;190;289;255;235;352;237;253;235;144;2020
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;42;8;7;4;11;8;8;7;13;5;5;5;2020
651100;Vorteilsannahme § 331 StGB;37;2;3;1;4;3;2;0;2;2;3;2;2020
651200;Bestechlichkeit § 332 StGB;5;6;3;3;7;4;5;7;11;3;2;3;2020
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;0;0;1;0;0;0;0;0;0;0;0;0;2020
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;0;0;0;0;0;1;1;0;0;0;0;0;2020
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;20;19;21;12;25;19;15;20;15;14;21;7;2020
652100;Vorteilsgewährung § 333 StGB;6;0;0;2;9;1;1;0;2;4;3;1;2020
652200;Bestechung § 334 StGB;14;19;21;10;15;17;14;20;13;10;18;6;2020
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;0;0;0;0;1;1;0;0;0;0;0;0;2020
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2020
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;194;227;146;171;248;216;205;317;206;231;205;130;2020
655001;Strafvereitelung im Amt;25;36;25;36;27;33;39;23;27;35;31;25;2020
655002;Rechtsbeugung;8;13;13;9;12;8;12;9;13;14;9;10;2020
655003;Aussageerpressung;1;0;0;0;0;0;0;1;0;0;0;0;2020
655004;Verfolgung Unschuldiger;5;3;2;7;5;5;5;10;4;8;9;6;2020
655005;Vollstreckung gegen Unschuldige;1;1;0;0;0;0;0;1;1;0;0;0;2020
655006;Falschbeurkundung im Amt;19;19;12;7;11;10;11;11;17;5;6;2;2020
655007;Gebührenüberhebung;1;4;3;0;0;0;2;0;1;2;2;4;2020
655008;Abgabenüberhebung, Leistungskürzung;1;0;1;0;0;0;0;0;0;0;0;0;2020
655009;Vertrauensbruch im auswärtigen Dienst;0;0;0;0;0;0;0;0;0;0;0;0;2020
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;0;4;4;3;8;2;4;4;2;5;4;1;2020
655011;Verletzung des Steuergeheimnisses;2;1;1;0;1;2;1;0;1;0;0;0;2020
655012;Verleitung eines Untergebenen zu Straftaten;1;0;0;0;0;0;0;0;0;0;0;0;2020
655100;Körperverletzung im Amt § 340 StGB;107;119;70;99;162;137;109;245;120;142;132;71;2020
655200;Verletzung des Dienstgeheimnisses § 353b StGB;23;27;15;10;22;19;22;13;20;20;12;11;2020
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;2;0;1;0;0;0;2;1;0;0;0;1;2020
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr und im Gesundheitswesen §§ 299, 299a, 299b und 300 StGB;7;4;6;3;5;12;5;7;3;3;4;1;2020
657100;Bestechlichkeit und Bestechung § 299 StGB;6;4;6;3;5;12;3;5;2;2;4;1;2020
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;1;0;0;0;0;0;0;1;0;0;0;0;2020
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2020
657400;Bestechlichkeit im Gesundheitswesen;0;0;0;0;0;0;1;0;1;1;0;0;2020
657500;Bestechung im Gesundheitswesen;0;0;0;0;0;0;1;1;0;0;0;0;2020
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;390;341;419;828;874;748;746;600;555;605;418;367;2020
660010;Vereiteln der Zwangsvollstreckung;19;19;15;24;28;18;10;11;15;12;13;7;2020
660020;Pfandkehr;23;31;14;16;16;21;24;19;19;16;18;15;2020
660030;Unbefugter Gebrauch von Pfandsachen;0;0;0;1;1;0;0;1;1;1;0;0;2020
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;0;0;0;0;0;0;0;0;0;0;0;2020
661000;Glücksspiel §§ 284, 285, 287 StGB;55;57;61;93;85;54;42;41;59;139;70;98;2020
661010;Unerlaubte Veranstaltung eines Glücksspiels;46;39;36;29;33;30;30;34;44;68;33;43;2020
661020;Beteiligung am unerlaubten Glückspiel;8;18;25;64;52;24;11;6;14;70;37;54;2020
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;1;0;0;0;0;0;1;1;1;1;0;1;2020
662000;Wilderei §§ 292, 293 StGB;162;90;175;546;601;489;461;365;359;318;211;150;2020
662001;Fischwilderei;61;35;90;431;485;410;386;300;270;210;127;58;2020
662100;Jagdwilderei § 292 StGB;101;55;85;115;116;79;75;65;89;108;84;92;2020
663000;Wucher § 291 StGB;131;144;154;148;143;166;209;163;102;119;106;97;2020
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;77546;71373;67437;65573;76171;80223;80258;78522;73949;72899;69588;59735;2020
670001;Falsche uneidliche Aussage (Falschaussage);285;283;200;74;227;257;263;211;240;202;213;111;2020
670002;Meineid;7;5;2;2;3;5;2;3;3;8;1;0;2020
670003;Falsche Versicherung an Eides statt;221;203;180;130;178;214;171;174;179;124;128;102;2020
670005;Verleitung zur Falschaussage;12;6;5;5;7;8;4;6;8;9;3;5;2020
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;1;2;1;2;0;0;0;1;1;1;0;1;2020
670007;Falsche Verdächtigung;1270;1193;1149;1068;1224;1286;1346;1299;1253;1137;976;859;2020
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;5;9;6;5;7;5;6;5;2;7;10;6;2020
670009;Störung der Religionsausübung;6;4;5;4;6;6;12;2;6;7;6;9;2020
670010;Störung einer Bestattungsfeier;0;1;1;0;2;1;1;0;0;1;0;0;2020
670011;Störung der Totenruhe;96;44;74;91;185;117;144;84;96;74;112;52;2020
670012;Personenstandsfälschung;0;5;3;0;1;4;3;2;2;1;2;0;2020
670013;Doppelehe;4;1;0;0;0;0;0;0;1;0;0;2;2020
670014;Beischlaf zwischen Verwandten;3;0;4;2;0;3;2;2;2;3;4;0;2020
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;29;40;33;22;28;35;29;50;52;30;39;33;2020
670016;Verletzung der Vertraulichkeit des Wortes;234;269;209;215;336;302;298;306;271;369;304;222;2020
670017;Verletzung des Briefgeheimnisses;312;301;222;290;255;320;312;280;291;283;291;292;2020
670018;Verletzung von Privatgeheimnissen;33;43;32;26;47;38;33;36;25;24;16;22;2020
670019;Verwertung fremder Geheimnisse;2;3;1;1;0;0;1;1;0;1;0;0;2020
670020;Verletzung des Post- u. Fernmeldegeheimnisses;377;199;149;180;164;194;141;131;144;191;174;190;2020
670021;Aussetzung;6;5;4;5;15;6;6;7;5;6;3;8;2020
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;192;196;208;194;253;241;242;211;241;225;187;147;2020
670025;Gefährliche Eingriffe in den Straßenverkehr;1073;1030;1014;1113;1569;1827;1887;1835;1657;1535;1338;1001;2020
670026;Störung öffentlicher Betriebe;26;32;24;31;38;50;40;36;25;35;45;33;2020
670027;Störung von Telekommunikationsanlagen;71;35;40;50;42;40;39;45;38;54;50;45;2020
670029;Baugefährdung;8;9;7;12;3;9;5;16;10;8;11;6;2020
670030;Vollrausch;3;5;4;5;3;7;9;3;3;7;3;2;2020
670031;Gefährdung einer Entziehungskur;3;1;2;1;0;2;0;2;0;2;0;0;2020
670032;Unterlassene Hilfeleistung, Behinderung von hilfeleistenden Personen § 323c StGB;158;132;131;125;132;152;158;171;153;139;135;97;2020
670033;Parteiverrat;4;7;4;1;4;4;3;4;2;1;2;4;2020
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;577;589;607;650;739;805;724;726;493;342;250;43;2020
670034;Verletzung des höchstpersönlichen Lebensbereiches und von Persönlichkeitsrechten durch Bildaufnahmen § 201a StGB;51;24;22;41;48;61;86;118;143;232;400;411;2020
670079;Sonstige weitere Straftaten gemäß StGB;0;2;2;5;0;4;1;0;4;4;7;8;2020
671000;Verletzung der Unterhaltspflicht § 170 StGB;308;263;229;181;196;191;182;177;195;192;182;125;2020
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;74;73;75;80;71;93;101;90;83;49;61;63;2020
673000;Beleidigung §§ 185-187, 189 StGB;16397;17274;16736;18407;21270;23245;23846;24294;21419;19218;16794;15153;2020
673010;Beleidigung ohne sexuelle Grundlage;12078;13090;12995;14571;16694;17935;18354;18908;16729;15027;12861;11765;2020
673020;Üble Nachrede ohne sexuelle Grundlage;983;906;839;828;1082;1188;1266;1223;1193;941;959;810;2020
673030;Verleumdung ohne sexuelle Grundlage;1447;1382;1261;1285;1452;1708;1785;1643;1516;1404;1250;1091;2020
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;7;6;7;4;3;7;4;8;4;6;2;5;2020
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;1882;1890;1634;1719;2039;2407;2437;2512;1977;1840;1722;1482;2020
673110;Beleidigung auf sexueller Grundlage;1637;1667;1448;1547;1790;2128;2171;2242;1771;1662;1548;1340;2020
673120;Üble Nachrede auf sexueller Grundlage;99;90;73;77;104;118;113;116;84;62;66;60;2020
673130;Verleumdung auf sexueller Grundlage;145;132;111;95;143;159;150;154;121;116;108;82;2020
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;1;1;2;0;2;2;3;0;1;0;0;0;2020
674000;Sachbeschädigung §§ 303-305a StGB;53500;47265;44180;40675;47067;48802;48215;46456;45113;46768;46139;39072;2020
674010;Sachbeschädigung § 303 StGB ohne Schl. 674100 u. 674300;19425;16394;16349;16154;17606;18324;17737;16867;15888;16839;17036;14683;2020
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;4246;3683;3768;3607;3997;3843;3429;3255;3264;3771;4113;3301;2020
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;1345;722;860;1004;893;776;843;828;781;799;875;814;2020
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;13834;11989;11721;11543;12716;13705;13465;12784;11843;12269;12048;10568;2020
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;1020;807;869;792;878;973;960;884;732;810;1037;760;2020
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl.  674321;314;267;299;278;284;274;244;260;235;235;333;263;2020
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl.  674322;81;31;56;47;59;55;54;45;54;55;69;50;2020
674029;Sonstige gemeinschädliche Sachbeschädigung  ohne Schl.  674329;625;509;514;467;535;644;662;579;443;520;635;447;2020
674030;Zerstörung von Bauwerken ohne Schl.  674330;3;2;0;3;1;1;3;4;1;2;1;1;2020
674100;Sachbeschädigung an Kfz;18907;18128;16047;13414;16228;16844;17124;17463;17696;17958;16629;14225;2020
674111;Sachbeschädigung durch Graffiti an Kfz;398;406;419;307;462;355;346;383;365;374;392;344;2020
674119;Sonstige Sachbeschädigung an Kfz;18509;17722;15628;13107;15766;16489;16778;17080;17331;17584;16237;13881;2020
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;293;261;296;370;367;276;265;242;267;221;257;239;2020
674210;Datenveränderung;223;198;237;306;297;216;202;179;173;132;112;18;2020
674210;Datenveränderung;10;6;13;11;16;15;24;32;51;51;111;189;2020
674220;Computersabotage;57;54;44;48;48;37;32;22;31;26;14;7;2020
674220;Computersabotage;3;3;2;5;6;8;7;9;12;12;20;25;2020
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;13818;11641;10583;9905;11943;12282;12078;10963;10495;10893;11128;9126;2020
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;12310;10437;9517;8913;10539;10850;10585;9702;9245;9690;9805;8090;2020
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;4825;4396;4100;3999;4818;4687;4305;3623;3548;3844;4070;3246;2020
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;1181;523;636;804;740;668;741;745;784;648;770;693;2020
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;6304;5518;4781;4110;4981;5495;5539;5334;4913;5198;4965;4151;2020
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;1504;1200;1065;987;1396;1427;1490;1257;1245;1195;1315;1035;2020
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;269;212;204;222;319;300;305;232;216;237;296;178;2020
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;79;39;47;67;91;68;61;59;79;56;75;58;2020
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;1156;949;814;698;986;1059;1124;966;950;902;944;799;2020
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;4;4;1;5;8;5;3;4;5;8;8;1;2020
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;34;32;36;37;44;102;48;33;34;45;51;38;2020
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;1;1;1;0;1;0;0;0;0;1;1;0;2020
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;33;31;35;37;43;102;48;33;34;44;50;38;2020
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;465;112;91;67;72;80;69;71;75;79;87;192;2020
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2020
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;461;110;91;67;72;80;67;70;75;79;86;192;2020
675300;Missbrauch ionisierender Strahlen § 309 StGB;1;0;0;0;0;0;0;0;0;0;0;0;2020
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;3;2;0;0;0;0;2;1;0;0;1;0;2020
675500;Freisetzen ionisierender Strahlen § 311 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2020
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2020
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;844;834;956;920;984;977;1055;962;922;821;805;666;2020
676010;Bodenverunreinigung 324a StGB;52;74;87;59;72;92;89;84;75;73;68;58;2020
676011;Bodenverunreinigung;51;72;82;58;71;91;86;81;75;68;64;58;2020
676012;Bodenverunreinigung - besonders schwerer Fall;1;2;5;1;1;1;3;3;0;5;4;0;2020
676100;Gewässerverunreinigung § 324 StGB;173;185;184;176;208;217;251;234;222;180;159;168;2020
676101;Gewässerverunreinigung;173;185;182;175;206;212;250;233;220;176;159;166;2020
